id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6166870,Sunny room in BedStuy,13708762,Tyler,Brooklyn,Bedford-Stuyvesant,40.68847,-73.92667,Private room,30,210,11,2018-12-21,0.17,1,0
6167683,Charming one bedroom Central Park,25228783,Laurence,Manhattan,Upper West Side,40.77804,-73.97611,Entire home/apt,210,6,7,2017-08-26,0.11,1,0
6167817,Sunny studio West Village/Chelsea,31997128,Rachel,Manhattan,West Village,40.73905,-74.0014,Entire home/apt,139,3,4,2016-09-05,0.06,1,0
6168331,Sun-filled living room with futon!,32001723,Lena,Brooklyn,Bushwick,40.69505,-73.93161,Shared room,45,1,1,2015-05-05,0.02,1,0
6168663,Private bedroom in sunny apt,15743117,Alice,Manhattan,Harlem,40.81192,-73.95239,Private room,79,5,2,2015-10-07,0.03,1,0
6169068,"Prime Park Slope Townhouse, 4 BR and Garden",9773128,Deborah,Brooklyn,Park Slope,40.66798,-73.9761,Entire home/apt,345,30,0,,,1,359
6169335,Contemporary Modern Studio,32007353,Vanesa,Queens,Ridgewood,40.70801,-73.9011,Entire home/apt,66,2,130,2020-08-12,2.07,1,319
6169897,Wonderful Large 1 bedroom,10720264,John,Manhattan,Harlem,40.82135,-73.95521,Entire home/apt,75,500,0,,,1,362
6169981,Spacious Gramercy Penthouse Studio,32011239,Mike,Manhattan,Gramercy,40.73556,-73.98679,Entire home/apt,200,2,14,2016-09-10,0.22,1,0
6171211,Room in Prospect Heights,32018795,Ciara,Brooklyn,Crown Heights,40.66746,-73.96073,Private room,50,7,0,,,1,0
6179073,Mini Studio in NY city safest area,32052000,Gennady + Laura,Brooklyn,Manhattan Beach,40.5777,-73.93988,Private room,45,3,136,2020-03-19,2.13,2,316
6179500,"Ideal Location, Spacious IBr",26819117,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,Private room,115,7,1,2015-05-31,0.02,1,0
6180121,Modern Vibrant Large Cozy Bedroom* 正面能量,8826175,Grover,Bronx,Concourse,40.82122,-73.92773,Private room,43,4,137,2019-10-05,2.14,3,86
6180741,2BR  Lower East Side,14318669,Grady & Cristina,Manhattan,Lower East Side,40.71526,-73.9867,Entire home/apt,210,2,44,2017-05-25,0.85,1,0
6180762,BRAND NEW 1BD / STEPS CENTRAL PARK!,1475015,Mike,Manhattan,Hell's Kitchen,40.76825,-73.98573,Entire home/apt,69,30,3,2017-11-30,0.07,51,345
6181131,Quiet Home Perfect For Students room c,32060911,Elvis,Staten Island,West Brighton,40.63438,-74.11518,Private room,45,30,7,2019-07-19,0.11,2,350
6184748,"Sunny, Charming Williamsburg 1-BR",8389213,Danny,Brooklyn,Williamsburg,40.70778,-73.94953,Entire home/apt,125,4,7,2016-09-29,0.11,1,0
6184827,Large and Beautiful 1 Bedroom in Bushwick,1912541,Clayton,Brooklyn,Bushwick,40.68994,-73.92125,Entire home/apt,100,2,3,2015-08-19,0.05,1,0
6184855,Artist Loft  Heart of Williamsburg,23593179,Alexander,Brooklyn,Williamsburg,40.71998,-73.95838,Entire home/apt,195,2,3,2015-06-20,0.05,1,0
6185250,Colorful room in Artist Apartment,14588407,Erin,Brooklyn,Bushwick,40.69434,-73.93036,Private room,73,28,24,2020-03-15,0.38,1,254
6185426,"Big bedroom, heart of Williamsburg",5689587,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,Entire home/apt,90,58,29,2020-03-01,0.55,1,0
6185530,NYC fantastic One Bedroom w/view,24123701,Robert,Manhattan,Upper West Side,40.76933,-73.98596,Entire home/apt,259,7,35,2020-01-10,0.56,1,88
6185599,Nice and Comfortable Private Room,31241183,Lilian,Manhattan,Washington Heights,40.8378,-73.94277,Private room,65,2,47,2020-02-29,0.73,3,259
6188014,Spacious 1 BR Near Central Park!,32096696,Matt,Manhattan,Upper West Side,40.77901,-73.97596,Entire home/apt,220,1,4,2016-01-03,0.06,1,0
6188022,Handsome historic Greenpoint 2BR,1811344,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,Entire home/apt,225,3,1,2015-08-01,0.02,1,0
6192999,Zen urban sanctuary.,32117091,Marc,Brooklyn,Williamsburg,40.70776,-73.95886,Entire home/apt,122,30,38,2019-09-16,0.60,1,1
6195564,Beautiful Room near L train,14600914,Greg,Brooklyn,Williamsburg,40.71371,-73.95433,Private room,73,1,138,2020-03-16,2.19,1,365
6196265,Charming House in Astoria,10618197,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,Entire home/apt,150,7,1,2015-07-02,0.02,1,0
6196354,A Cosy Couch In East Williamsburg Near Train.,31621291,Elisabeth,Brooklyn,Williamsburg,40.70472,-73.93784,Shared room,35,1,273,2020-08-06,4.24,2,45
6196860,Comfy convenient apt. by the trains,32135311,Oliver,Manhattan,Inwood,40.85901,-73.92874,Entire home/apt,79,4,4,2016-01-20,0.07,1,0
6197119,Sunny 1 bd -Prospect Park!,26908204,Bridgette,Brooklyn,Crown Heights,40.66356,-73.95667,Entire home/apt,90,4,62,2020-01-02,0.97,1,0
6197134,Private Rooms @ Townhouse,10014644,Myrta,Brooklyn,Park Slope,40.6681,-73.98319,Private room,60,3,122,2020-06-30,1.90,2,303
6198343,Calm airy top floor W'burgh 1.5 bed,1245722,Jen,Brooklyn,Williamsburg,40.71776,-73.94538,Entire home/apt,200,3,38,2019-12-08,0.64,1,364
6198636,Studio steps from park & train!,31877774,Alexandra,Manhattan,Upper West Side,40.77889,-73.98155,Entire home/apt,250,2,1,2015-05-22,0.02,1,0
6200613,"BIG PRIVATE ROOM, UPSCALE LOCATION",10418386,Tatiana,Manhattan,Upper West Side,40.79422,-73.97565,Private room,90,7,0,,,1,0
6200692,ColumbiaUniversityHousing 9.1-9.6,32155871,Ashley,Manhattan,Morningside Heights,40.81143,-73.95987,Private room,60,1,0,,,1,0
6201730,Beautiful Washington Heights Apt!,32158960,Rachel And Ari,Manhattan,Washington Heights,40.83562,-73.94581,Private room,90,1,0,,,1,0
6201914,"Plush King Size Bed, Great Location",9671470,Jacob,Manhattan,Harlem,40.81422,-73.95199,Private room,75,2,147,2019-12-21,2.61,1,0
6208002,Oasis in Manhattan on Hudson river!,15498912,Ksenia,Manhattan,Washington Heights,40.85677,-73.93715,Private room,70,3,14,2019-05-30,0.23,1,0
6208855,Upper East Side - Private Room,32195844,Jiaying,Manhattan,Upper East Side,40.78428,-73.94872,Private room,85,4,1,2015-05-19,0.02,1,0
6209084,Spacious room in Williamsburg,14772147,Javier,Brooklyn,Williamsburg,40.71295,-73.93716,Private room,50,4,2,2016-01-21,0.03,1,0
6209147,Sunny 1 Bedroom Apt in East Harlem!,32197200,Sabrina,Manhattan,East Harlem,40.79614,-73.93787,Entire home/apt,130,2,34,2016-07-31,0.54,1,0
6209619,"A fine, modern, spacious apartment",32199364,Guillermo,Manhattan,Harlem,40.80686,-73.9554,Entire home/apt,199,1,0,,,1,0
6209799,"Spacious, new studio, in Gramercy",7894614,Daniel,Manhattan,Gramercy,40.73697,-73.98074,Entire home/apt,150,7,5,2015-08-24,0.08,1,0
6209994,4500SQFT Brooklyn Loft for Film & Photo Shoots,319077,Shell,Brooklyn,Clinton Hill,40.68556,-73.96238,Entire home/apt,750,1,17,2019-11-24,0.30,4,365
6210050,Room in Beautiful Brownstone,12422467,Tyler,Brooklyn,Bedford-Stuyvesant,40.68901,-73.94054,Private room,80,1,0,,,1,0
6216318,"Cozy room in a fun, low-key neighb!",16970067,Jesse,Brooklyn,Williamsburg,40.7137,-73.94214,Private room,105,14,0,,,1,0
6220514,Amazing 3 bedrooms in East Village,31617949,Lana,Manhattan,East Village,40.72551,-73.97893,Entire home/apt,250,30,25,2018-10-06,0.40,1,0
6220699,Amazing Airy Hs w Old World Details,770004,Milyoung,Brooklyn,Clinton Hill,40.68346,-73.96264,Entire home/apt,350,1,2,2015-08-17,0.03,1,0
6221877,Brooklyn Zen Gem w/Personal Balcony,31675601,Sophie,Brooklyn,Bay Ridge,40.62672,-74.02802,Private room,64,30,56,2018-09-02,0.90,4,307
6224336,"5 min from midtown, but peaceful.",32279718,Mike,Queens,Long Island City,40.74253,-73.9549,Entire home/apt,110,4,92,2020-02-28,1.51,1,348
6225501,1-bedroom in heart of Williamsburg!,150832,Katie,Brooklyn,Williamsburg,40.71479,-73.96048,Entire home/apt,150,4,95,2018-03-08,1.48,1,0
6225766,Large condo with stunning park views,7702854,Matei,Manhattan,Lower East Side,40.72014,-73.99268,Entire home/apt,324,3,72,2020-03-08,2.57,1,125
6225935,Columbia University in Manhattan,19682564,Yi,Manhattan,Upper West Side,40.80301,-73.96644,Private room,70,4,2,2015-06-28,0.03,1,0
6225968,"Amazing 1bedroom uptown, Manhattan",19007308,Luca,Manhattan,Harlem,40.82337,-73.94529,Entire home/apt,128,5,24,2019-10-31,0.38,1,363
6225974,Central Williamsburg Room,909577,Jaclyn,Brooklyn,Williamsburg,40.714,-73.96253,Private room,79,2,196,2020-08-05,3.04,3,321
6226327,Midtown EAST 1 BDR APT -  BEST area of Manhattan,29167335,Yedda,Manhattan,Midtown,40.75531,-73.966,Entire home/apt,182,4,62,2020-02-17,0.98,2,365
6226794,1 bedroom in a 2 bedroom apartment,32295605,Yana,Manhattan,Upper East Side,40.76449,-73.96169,Private room,114,3,87,2020-02-23,1.42,1,0
6227027,Bright and Beautiful UWS Treasure!!,6089159,Samantha,Manhattan,Upper West Side,40.78302,-73.98057,Entire home/apt,125,14,4,2019-10-10,0.11,1,363
6227341,Cozy & Convenient Room in Bed-Stuy,26595479,Emily,Brooklyn,Bedford-Stuyvesant,40.67998,-73.9452,Private room,45,1,0,,,1,0
6227680,"Amazing 2 Bedroom Bklyn apt, near SUNY Downstate!",23548583,Shari,Brooklyn,East Flatbush,40.65336,-73.94345,Entire home/apt,120,30,26,2020-06-28,0.41,2,80
6227871,You have chosen...wisely!,36119,Seth,Brooklyn,Clinton Hill,40.68465,-73.96051,Entire home/apt,90,14,3,2016-07-19,0.06,1,0
6228461,Brooklyn Zen Gem Serenity Bedroom,31675601,Sophie,Brooklyn,Bay Ridge,40.62674,-74.02996,Private room,65,30,68,2019-11-01,1.06,4,137
6232987,"Spacious Studio, Freedom Tower View",32340523,Lindsay,Manhattan,Murray Hill,40.74409,-73.97145,Entire home/apt,250,1,0,,,1,0
6234329,Luxury 1 Bedroom in Astoria,13324888,Duygu,Queens,Astoria,40.77262,-73.92364,Entire home/apt,150,7,2,2016-09-18,0.03,1,0
6236181,On the Park -- one-bedroom.,16419236,Karen,Manhattan,Upper West Side,40.78078,-73.97466,Entire home/apt,190,4,2,2018-05-24,0.03,2,0
6237443,Wonderful spacious downtown Room w/ bathroom,32305413,Laurence,Brooklyn,Prospect Heights,40.67554,-73.96835,Private room,85,1,203,2020-07-18,3.19,1,179
6237974,Brownstone! Entire Garden Apt w/ Private Entrance!,25689357,Peter,Brooklyn,Bedford-Stuyvesant,40.68346,-73.92272,Entire home/apt,125,5,195,2020-03-09,3.05,1,361
6238281,One bedroom in Midtown,32374510,Shannon,Manhattan,Hell's Kitchen,40.76497,-73.9933,Entire home/apt,175,1,0,,,1,0
6239643,"Marilyn's Home Stay 1, Brooklyn, NY",23290881,Marilyn,Brooklyn,Flatbush,40.64943,-73.96245,Private room,65,3,132,2020-01-02,2.22,1,228
6242355,Great Loft in Williamsburg-Brooklyn,32405588,Marco,Brooklyn,Williamsburg,40.71046,-73.96054,Entire home/apt,242,10,1,2016-08-06,0.02,2,46
6242600,Double Bed In a Central Location,32406934,Alleyne,Brooklyn,Bedford-Stuyvesant,40.67986,-73.94259,Private room,180,2,9,2018-03-19,0.23,1,363
6243991,Quiet Park Slope Apartment,1892681,Richard,Brooklyn,South Slope,40.66586,-73.97948,Entire home/apt,115,1,197,2019-12-13,4.03,1,0
6244089,Modern 3BR Brownstone Apartment,17264040,Junior,Bronx,Mount Hope,40.84819,-73.90648,Entire home/apt,165,3,52,2020-07-13,0.81,3,365
6245408,Sweet Harlem studio,7038817,Sarah,Manhattan,Harlem,40.80373,-73.95523,Entire home/apt,85,5,5,2016-12-30,0.08,1,0
6245521,Ensuite Redroom,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68403,-73.93641,Private room,58,2,188,2020-08-13,2.93,6,88
6245792,Orange Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68549,-73.93532,Private room,53,1,179,2020-08-09,2.79,6,180
6246010,Skyview Private Small Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.9369,Private room,43,1,193,2020-01-20,3.00,6,175
6246559,"Quiet, Sunny Studio in Downtown NYC",519483,Ashley,Manhattan,East Village,40.72587,-73.98244,Entire home/apt,125,2,3,2015-10-30,0.05,1,0
6246681,Sun-Drenched Williamsburg Apartment,27428499,Allyssa,Brooklyn,Williamsburg,40.71475,-73.93782,Entire home/apt,196,2,1,2015-09-28,0.02,1,0
6247466,Comfy Room in E Williamsburg Loft,4336757,Geoff,Brooklyn,Williamsburg,40.71905,-73.93905,Private room,55,3,4,2015-08-26,0.06,1,0
6248335,Neat Home 20 min to LGA Airport,32445083,Sandra,Bronx,Longwood,40.82883,-73.88854,Entire home/apt,98,4,60,2020-02-21,0.96,1,0
6249100,Spacious room next to 96 st Station,14614459,Dario,Manhattan,Upper East Side,40.78354,-73.94699,Private room,90,5,4,2015-12-16,0.06,4,0
6249284,1BR Large Manhattan Apt on the park,840342,Josh,Manhattan,Upper West Side,40.78714,-73.96908,Entire home/apt,465,4,13,2017-12-31,0.21,1,365
6249465,Lovely bedroom near Central Park,31914305,Guangyu,Manhattan,Morningside Heights,40.80461,-73.96401,Private room,80,1,0,,,1,0
6249740,"Brooklyn Brownstone, 3-Bdr & Garden",6493905,Christine,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95402,Entire home/apt,205,3,10,2018-11-24,0.16,1,0
6252815,Park Slope Garden Level Studio,32479008,Christiana,Brooklyn,Park Slope,40.66936,-73.98116,Entire home/apt,100,30,56,2020-08-01,0.90,1,323
6255407,Cozy & Bright 1 Bedroom,8095903,Christelle,Manhattan,Harlem,40.82903,-73.94123,Entire home/apt,114,1,2,2015-08-26,0.03,1,0
6255597,FT Greene - Oversized Parlor,11189753,Sj,Brooklyn,Fort Greene,40.68698,-73.97097,Entire home/apt,165,21,33,2019-09-13,0.52,4,365
6256470,⭐️⭐️ The Most Affordable 3BR Apartment  ⭐️⭐️,17264040,Junior,Bronx,Mount Hope,40.84626,-73.90473,Entire home/apt,165,3,85,2020-06-22,1.37,3,365
6257586,Skylight on Hart (monthly rental only),11757212,Jasmine,Brooklyn,Bushwick,40.69755,-73.92748,Private room,52,28,194,2020-02-29,3.03,2,365
6257715,Sunny top floor of a brownstone,1856829,Annie,Brooklyn,Fort Greene,40.68559,-73.96932,Entire home/apt,100,2,1,2015-05-10,0.02,1,0
6259928,Private Bedroom in St. Marks Place,31405259,Oliver,Manhattan,East Village,40.72745,-73.98362,Private room,75,6,3,2017-01-07,0.05,1,0
6260442,Strawberry Fields,32527193,Kenneth,Manhattan,Upper West Side,40.77894,-73.98099,Entire home/apt,322,1,103,2020-06-20,1.61,1,170
6261696,Private Room in E. Williamsburg,1197823,Elliott,Brooklyn,Williamsburg,40.70839,-73.94538,Private room,59,3,126,2018-01-27,1.96,2,0
6261971,Morningside Heights Cathedral Lane,32537929,Sara,Manhattan,Upper West Side,40.80146,-73.96132,Private room,50,2,0,,,1,0
6262339,Cozy room with a view of the Hudson,4153233,Ted,Manhattan,Washington Heights,40.85457,-73.94062,Private room,100,2,2,2017-10-15,0.05,2,0
6262496,Bedroom right in Chelsea!,4582357,Dennis,Manhattan,Chelsea,40.73889,-73.99749,Private room,150,1,1,2015-05-06,0.02,1,0
6262536,Centrally Located Studio - Times Sq,405555,Prerna,Manhattan,Theater District,40.76295,-73.98435,Entire home/apt,64,1,1,2015-06-05,0.02,1,0
6262562,"25 minutes to Manhattan,near subway",15743237,Champson,Queens,Forest Hills,40.71448,-73.85286,Private room,59,1,2,2015-08-16,0.03,2,0
6262645,Queen-sized bed in sunny East Harlem private room,32304586,Amanda,Manhattan,East Harlem,40.79115,-73.94663,Private room,83,3,110,2020-01-03,1.72,1,363
6263101,Williamsburg Loft w/ Amazing Roof,7322303,Matt,Brooklyn,Williamsburg,40.71335,-73.95789,Private room,75,15,1,2016-12-25,0.02,1,180
6268515,Large bedroom outside Times Square!,32576167,Jaime,Manhattan,Midtown,40.75179,-73.98606,Private room,85,1,0,,,1,0
6269439,"Spacious&Pretty, heart of Brooklyn",32800,Naama,Brooklyn,Bedford-Stuyvesant,40.68739,-73.94859,Entire home/apt,85,10,4,2018-11-06,0.06,1,0
6269517,Tailored Studio in Williamsburg BK,9524360,Michael,Brooklyn,Williamsburg,40.7137,-73.93734,Entire home/apt,124,3,165,2020-01-18,2.57,2,355
6269608,Heavenly Hell's Kitchen 2 bedroom,32582256,James,Manhattan,Hell's Kitchen,40.75546,-73.99701,Entire home/apt,199,5,9,2018-07-15,0.18,1,0
6269610,Heavenly Hell's Kitchen private room in 2bdrm,74748584,Sebastian,Manhattan,Hell's Kitchen,40.75691,-73.9984,Private room,108,2,42,2019-08-20,0.65,2,0
6269646,"法拉聖,干净",25915648,正川,Queens,Flushing,40.75643,-73.82163,Private room,200,30,160,2019-12-12,2.57,2,0
6269808,Bright 3 bd/ 2 bath on the park.,233161,Mac,Brooklyn,Windsor Terrace,40.65246,-73.97369,Entire home/apt,150,6,0,,,1,0
6269945,Manhattan Apartment (Female Guests),32583105,Nancy,Manhattan,Upper East Side,40.77867,-73.95121,Private room,90,1,85,2020-01-02,1.33,1,364
6272125,NY Executive Apartment,3773133,Daniel,Brooklyn,Williamsburg,40.7207,-73.96217,Private room,380,1,1,2015-05-07,0.02,1,0
6272181,Room available in a 3 bdrm apt!,32596841,Katie,Brooklyn,Crown Heights,40.67905,-73.95612,Private room,75,1,0,,,2,0
6273469,Beautiful West Village Studio,4248868,Nancy,Manhattan,West Village,40.73674,-74.00832,Entire home/apt,200,1,0,,,1,0
6274181,"Large, Bright & Airy 2BR Loft in ❤️of Williamsburg",32608639,Randall,Brooklyn,Williamsburg,40.71544,-73.95552,Entire home/apt,289,2,29,2019-12-31,0.45,2,163
6276574,Apt on W 87 St,7483317,Bella,Manhattan,Upper West Side,40.78572,-73.97492,Entire home/apt,175,5,31,2018-12-03,0.50,2,0
6277476,Cozy in Upper East Manhattan,3764548,Lori,Manhattan,Upper East Side,40.78042,-73.95128,Entire home/apt,150,14,2,2015-10-01,0.03,1,0
6277795,Room in a huge super ecohouse! Best location!,462379,Loretta,Brooklyn,Carroll Gardens,40.68004,-73.9953,Private room,68,1,41,2020-01-01,1.04,5,365
6278513,Little Brownstone,29111260,Kham,Brooklyn,Bedford-Stuyvesant,40.69148,-73.9388,Private room,55,1,2,2016-06-17,0.04,1,0
6279160,1 Bedroom steps from Central Park,9742010,Peter,Manhattan,Upper West Side,40.78203,-73.97644,Private room,175,2,0,,,1,0
6283028,A Gorgeous 1BR in a Luxury Building,3603806,Shir,Manhattan,Upper West Side,40.7722,-73.98119,Entire home/apt,149,4,56,2020-03-03,1.05,1,8
6283933,Large room w its own bathroom (& bath),41612,Toni,Brooklyn,Carroll Gardens,40.67678,-73.99708,Private room,55,2,0,,,1,0
6284582,Sunny/Spacious 2 Bedroom Washington Heights,7474069,Carrie,Manhattan,Washington Heights,40.84581,-73.94212,Entire home/apt,175,1,47,2020-07-19,0.82,3,340
6285844,2BR. Brooklyn Loft,8726203,Mario,Brooklyn,Bushwick,40.70451,-73.92685,Entire home/apt,80,5,118,2020-07-26,1.85,1,349
6286253,SunLit Room in Hip Neighborhood,32678605,Rebekah,Brooklyn,Bushwick,40.69756,-73.92209,Private room,100,1,0,,,1,0
6286307,Terrific Location in Prospect Heights,1771148,Alex & Laura,Brooklyn,Crown Heights,40.67809,-73.95903,Private room,62,4,12,2016-09-02,0.19,1,0
6291371,Brooklyn Zen Gem Restful Retreat,31675601,Sophie,Brooklyn,Bay Ridge,40.62449,-74.02977,Private room,63,30,60,2020-05-28,0.94,4,289
6291454,Spacious & Sunny Williamsburg Apt,20565470,Branden,Brooklyn,Williamsburg,40.71859,-73.95598,Entire home/apt,140,3,2,2015-06-18,0.03,1,0
6291568,2 Bedroom in Wburg w/ living room,987621,Tommy,Brooklyn,Williamsburg,40.70792,-73.94274,Private room,80,1,2,2015-05-25,0.03,1,0
6292309,Cozy studio apartment,931790,Rebekah & Jason,Brooklyn,Kensington,40.63822,-73.97123,Entire home/apt,75,1,0,,,1,0
6292334,Cozy UES Studio,7189415,Jennifer,Manhattan,Upper East Side,40.77357,-73.95193,Entire home/apt,300,1,0,,,1,0
6292828,Beautiful room in Williamsburg!,28980092,Meghan,Brooklyn,Williamsburg,40.71075,-73.95168,Private room,110,1,0,,,1,0
6292893,Great East Village Studio,2563284,Jonas,Manhattan,East Village,40.72232,-73.98289,Entire home/apt,120,3,6,2016-11-06,0.09,1,0
6300353,Lovely private space! 15min > city!,29854689,Danielle,Brooklyn,Bushwick,40.69793,-73.92775,Private room,72,2,37,2020-03-09,0.72,1,91
6300424,Sunny Room! Block From park! SwEeT!,19575935,Dov,Brooklyn,Greenpoint,40.72469,-73.95099,Private room,80,1,2,2016-04-03,0.04,1,0
6301965,Beautiful SoHo Loft,655506,Silvia,Manhattan,SoHo,40.7234,-73.99967,Entire home/apt,750,3,3,2018-01-08,0.09,1,0
6302460,Private Bedroom and Office,21211868,Cliff,Brooklyn,Bedford-Stuyvesant,40.68728,-73.94104,Private room,55,5,1,2015-06-21,0.02,1,0
6302996,Spacious Room in Washington Heights,18671223,Josette,Manhattan,Washington Heights,40.84773,-73.93346,Private room,45,1,1,2015-06-26,0.02,1,0
6303109,COBBLE HILL SUMMER HAVEN,32778868,Jacqueline Mia,Brooklyn,Cobble Hill,40.68749,-73.99899,Entire home/apt,200,60,2,2017-05-25,0.03,1,238
6303611,Spacious 2 Bd & 2 bath Apartment,6283678,Duncan,Brooklyn,Greenpoint,40.72666,-73.94819,Entire home/apt,165,17,0,,,1,0
6303845,Cozy & Bright Home Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95112,Private room,45,30,29,2020-03-01,0.46,5,319
6304002,Cozy & Bright Home Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68563,-73.94953,Private room,48,30,25,2019-12-01,0.41,5,335
6304307,Charming 1BR Apt in Williamsburg!,10384362,Michael,Brooklyn,Williamsburg,40.716,-73.94666,Entire home/apt,140,2,7,2017-05-27,0.11,1,0
6304803,Bright and airy Brooklyn townhouse,1528333,Jon,Brooklyn,Clinton Hill,40.69322,-73.96554,Entire home/apt,300,2,1,2016-05-07,0.02,1,0
6304928,Huge Backyard  - Williamsburg Loft,886705,Nicholas,Brooklyn,Williamsburg,40.71749,-73.96525,Entire home/apt,263,2,4,2015-06-22,0.06,1,0
6305027,Beautiful Boerum Hill 2 Bedroom,309393,Thomas,Brooklyn,Boerum Hill,40.68492,-73.97913,Entire home/apt,175,30,1,2015-08-31,0.02,1,0
6305553,BK Room Available 5/17-5/24,32798845,Justin,Brooklyn,Kensington,40.64345,-73.98258,Private room,35,1,0,,,1,0
6309328,BBoho Room in Williamsburg/Bushwick,30494262,Sanam,Brooklyn,Bushwick,40.70227,-73.92926,Private room,55,2,4,2016-05-18,0.07,1,0
6311716,1 Bedroom Greenpoint Close To All,32826638,Nadia,Brooklyn,Greenpoint,40.73284,-73.95822,Entire home/apt,132,3,2,2015-08-14,0.03,1,0
6311978,LES Private Room in 3BR Apt,4309521,Sarah,Manhattan,Lower East Side,40.71959,-73.98984,Private room,60,1,1,2016-01-05,0.02,1,0
6312512,Private Room in Prospect Heights,141357,Zoey,Brooklyn,Prospect Heights,40.67386,-73.96442,Private room,50,2,4,2016-08-06,0.06,1,365
6314148,"Beautiful, SEXY apartment",24874937,Brigitte,Manhattan,NoHo,40.72652,-73.99259,Entire home/apt,429,1,0,,,1,0
6315050,Great Private Room in Bedstuy,6844007,Alicia,Brooklyn,Bedford-Stuyvesant,40.69053,-73.95466,Private room,65,3,0,,,1,0
6315659,GORGEOUS BEDROOM IN VICTORIAN HOME W/PRIVATE BATH,3249903,Kamilya,Brooklyn,Flatbush,40.63598,-73.95611,Private room,87,30,13,2019-10-27,0.22,2,104
6316005,well designed garden apt with fireplace!,656798,Manny,Brooklyn,Bedford-Stuyvesant,40.68068,-73.92874,Entire home/apt,280,3,159,2020-03-09,2.49,1,0
6316121,"Cozy, quiet and comfortable 1BR",13451939,Dana,Brooklyn,Bedford-Stuyvesant,40.68321,-73.93666,Entire home/apt,109,3,125,2020-07-08,1.95,2,325
6316786,Cozy Room in Super Convenient Area,32865595,Sho-Boo Of Sho-Boo Suite,Brooklyn,Prospect-Lefferts Gardens,40.66083,-73.96247,Private room,56,2,32,2019-11-28,0.50,3,365
6322937,Large Sunny NYC entire apt 15 mins!,80447,Francesca,Queens,Long Island City,40.7645,-73.93181,Entire home/apt,115,5,6,2016-10-16,0.10,1,0
6323445,Beautiful UES 1BR Apartment,24070095,Ryan,Manhattan,Upper East Side,40.77032,-73.96161,Entire home/apt,175,3,0,,,1,0
6324190,1 Bedroom in Giant Bushwick House,4157362,Casey,Brooklyn,Bedford-Stuyvesant,40.69564,-73.93335,Private room,35,10,0,,,1,0
6326345,Comfortable private room Brooklyn,23589288,Fabian,Brooklyn,Bedford-Stuyvesant,40.68851,-73.9574,Private room,60,3,9,2017-01-16,0.14,1,0
6326410,Stylish 1 bed room in the East Village,32922532,Jillian,Manhattan,East Village,40.73069,-73.98515,Entire home/apt,229,3,126,2020-02-19,2.00,1,89
6326568,W Village - 3 BR -  5/31 to 7/2,32924122,Jeffrey,Manhattan,West Village,40.73623,-74.00036,Entire home/apt,207,1,1,2015-06-29,0.02,1,0
6326582,"Sunny, Quiet, Open Space Uptown",32924087,Faiven,Manhattan,Washington Heights,40.8327,-73.94028,Shared room,63,1,2,2015-08-17,0.03,2,0
6326681,Cozy apt convenient to everything!,241395,Ruby,Manhattan,East Village,40.72526,-73.99201,Entire home/apt,161,3,10,2018-12-30,0.16,1,349
6326865,Best of Carroll Gardens,29594719,Beth,Brooklyn,Carroll Gardens,40.6795,-73.99468,Entire home/apt,350,5,1,2015-06-27,0.02,1,0
